index,seqName,clade,major_lineage,genotype,otherName,seqLength,%cds,year,geo_location,country,strain,date
140,PP564519.1|2023-08-14,2II_A.2.2,2II_A,2II,PP564519,10640,104.5597484,2023,China: Guangzhou,China,PP564519,2023
141,PP564520.1|2023-08-15,2II_A.2.2,2II_A,2II,PP564520,10643,104.5892296,2023,China: Guangzhou,China,PP564520,2023
142,PP564521.1|2023-08-12,2II_A.2.2,2II_A,2II,PP564521,10637,104.5302673,2023,China: Guangzhou,China,PP564521,2023
143,PP564522.1|2023-08-15,2II_A.2.2,2II_A,2II,PP564522,10639,104.5499214,2023,China: Guangzhou,China,PP564522,2023
144,PP564523.1|2023-08-16,2II_A.2.2,2II_A,2II,PP564523,10640,104.5597484,2023,China: Guangzhou,China,PP564523,2023
145,PP564524.1|2023-08-09,2II_A.2.2,2II_A,2II,PP564524,10639,104.5499214,2023,China: Guangzhou,China,PP564524,2023
146,PP564525.1|2023-08-18,2II_A.2.2,2II_A,2II,PP564525,10641,104.5695755,2023,China: Guangzhou,China,PP564525,2023
147,PP564526.1|2023-08-16,2II_A.2.2,2II_A,2II,PP564526,10640,104.5597484,2023,China: Guangzhou,China,PP564526,2023
148,PP564527.1|2023-08-20,2II_A.2.2,2II_A,2II,PP564527,10661,104.7661164,2023,China: Guangzhou,China,PP564527,2023
149,PP564528.1|2023-08-26,2II_A.2.2,2II_A,2II,PP564528,10682,104.9724843,2023,China: Guangzhou,China,PP564528,2023
150,PP564529.1|2023-08-25,2II_A.2.2,2II_A,2II,PP564529,10695,105.1002358,2023,China: Guangzhou,China,PP564529,2023
151,PP564530.1|2023-08-27,2II_A.2.2,2II_A,2II,PP564530,10646,104.6187107,2023,China: Guangzhou,China,PP564530,2023
152,PP564531.1|2023-09-01,2II_A.2.2,2II_A,2II,PP564531,10687,105.0216195,2023,China: Guangzhou,China,PP564531,2023
153,PP564532.1|2023-09-06,2II_A.2.2,2II_A,2II,PP564532,10713,105.2771226,2023,China: Guangzhou,China,PP564532,2023
154,PP564533.1|2023-09-06,2II_A.2.2,2II_A,2II,PP564533,10617,104.3337264,2023,China: Guangzhou,China,PP564533,2023
155,PP564534.1|2023-09-06,2II_A.2.2,2II_A,2II,PP564534,10617,104.3337264,2023,China: Guangzhou,China,PP564534,2023
156,PP564535.1|2023-09-05,2II_F.1.1.3,2II_F,2II,PP564535,10643,104.5892296,2023,China: Guangzhou,China,PP564535,2023
157,PP564536.1|2023-09-05,2II_A.2.2,2II_A,2II,PP564536,10619,104.3533805,2023,China: Guangzhou,China,PP564536,2023
158,PP564537.1|2023-09-10,2II_F.1.1.3,2II_F,2II,PP564537,10629,104.4516509,2023,China: Guangzhou,China,PP564537,2023
159,PP564538.1|2023-09-07,2II_A.2.2,2II_A,2II,PP564538,10687,105.0216195,2023,China: Guangzhou,China,PP564538,2023
160,PP564539.1|2023-09-06,2II_A.2.2,2II_A,2II,PP564539,10643,104.5892296,2023,China: Guangzhou,China,PP564539,2023
161,PP564540.1|2023-09-09,2II_A.2.2,2II_A,2II,PP564540,10687,105.0216195,2023,China: Guangzhou,China,PP564540,2023
162,PP564541.1|2023-09-07,2II_A.2.2,2II_A,2II,PP564541,10688,105.0314465,2023,China: Guangzhou,China,PP564541,2023
163,PP564542.1|2023-09-09,2II_A.2.2,2II_A,2II,PP564542,10687,105.0216195,2023,China: Guangzhou,China,PP564542,2023
164,PP564543.1|2023-09-02,2II_A.2.2,2II_A,2II,PP564543,10687,105.0216195,2023,China: Guangzhou,China,PP564543,2023
165,PP564544.1|2023-09-09,2II_A.2.2,2II_A,2II,PP564544,10595,104.1175314,2023,China: Guangzhou,China,PP564544,2023
166,PP564545.1|2023-09-07,2II_A.2.2,2II_A,2II,PP564545,10698,105.129717,2023,China: Guangzhou,China,PP564545,2023
167,PP564546.1|2023-09-15,2II_F.1.1.3,2II_F,2II,PP564546,10654,104.697327,2023,China: Guangzhou,China,PP564546,2023
168,PP564547.1|2023-09-15,2II_F.1.1.3,2II_F,2II,PP564547,10613,104.2944182,2023,China: Guangzhou,China,PP564547,2023
169,PP564548.1|2023-09-11,2II_F.1.1.3,2II_F,2II,PP564548,10631,104.471305,2023,China: Guangzhou,China,PP564548,2023
170,PP564549.1|2023-09-13,2II_F.1.1.3,2II_F,2II,PP564549,10626,104.4221698,2023,China: Guangzhou,China,PP564549,2023
171,PP564550.1|2023-09-16,2II_F.1.1,2II_F,2II,PP564550,10670,104.8545597,2023,China: Guangzhou,China,PP564550,2023
172,PP564551.1|2023-09-11,2II_F.1.1.3,2II_F,2II,PP564551,10687,105.0216195,2023,China: Guangzhou,China,PP564551,2023
173,PP564552.1|2023-09-14,2II_F.1.1.3,2II_F,2II,PP564552,10650,104.6580189,2023,China: Guangzhou,China,PP564552,2023
174,PP564553.1|2023-09-12,2II_F.1.1.3,2II_F,2II,PP564553,10648,104.6383648,2023,China: Guangzhou,China,PP564553,2023
175,PP564554.1|2023-09-12,2II_A.2.2,2II_A,2II,PP564554,10687,105.0216195,2023,China: Guangzhou,China,PP564554,2023
176,PP564555.1|2023-09-11,2II_A.2.2,2II_A,2II,PP564555,10643,104.5892296,2023,China: Guangzhou,China,PP564555,2023
177,PP564556.1|2023-09-14,2II_A.2.2,2II_A,2II,PP564556,10631,104.471305,2023,China: Guangzhou,China,PP564556,2023
178,PP564557.1|2023-09-13,2II_A.2.2,2II_A,2II,PP564557,10682,104.9724843,2023,China: Guangzhou,China,PP564557,2023
179,PP564558.1|2023-09-13,2II_A.2.2,2II_A,2II,PP564558,10687,105.0216195,2023,China: Guangzhou,China,PP564558,2023
180,PP564559.1|2023-09-16,2II_A.2.2,2II_A,2II,PP564559,10652,104.677673,2023,China: Guangzhou,China,PP564559,2023
181,PP564560.1|2023-09-13,2II_A.2.2,2II_A,2II,PP564560,10664,104.7955975,2023,China: Guangzhou,China,PP564560,2023
182,PP564561.1|2023-09-13,2II_A.2.2,2II_A,2II,PP564561,10620,104.3632075,2023,China: Guangzhou,China,PP564561,2023
183,PP564562.1|2023-09-17,2II_A.2.2,2II_A,2II,PP564562,10645,104.6088836,2023,China: Guangzhou,China,PP564562,2023
184,PP564563.1|2023-09-17,2II_A.2.2,2II_A,2II,PP564563,10643,104.5892296,2023,China: Guangzhou,China,PP564563,2023
185,PP564564.1|2023-09-18,2II_A.2.2,2II_A,2II,PP564564,10670,104.8545597,2023,China: Guangzhou,China,PP564564,2023
186,PP564565.1|2023-09-08,2II_A.2.2,2II_A,2II,PP564565,10718,105.3262579,2023,China: Guangzhou,China,PP564565,2023
187,PP564566.1|2023-09-07,2II_A.2.2,2II_A,2II,PP564566,10688,105.0314465,2023,China: Guangzhou,China,PP564566,2023
188,PP564567.1|2023-09-16,2II_A.2.2,2II_A,2II,PP564567,10643,104.5892296,2023,China: Guangzhou,China,PP564567,2023
189,PP564568.1|2023-09-15,2II_F.1.1.3,2II_F,2II,PP564568,10646,104.6187107,2023,China: Guangzhou,China,PP564568,2023
190,PP564569.1|2023-09-18,2II_F.1.1.3,2II_F,2II,PP564569,10648,104.6383648,2023,China: Guangzhou,China,PP564569,2023
191,PP564570.1|2023-09-14,2II_F.1.1.3,2II_F,2II,PP564570,10646,104.6187107,2023,China: Guangzhou,China,PP564570,2023
192,PP564571.1|2023-09-20,2II_F.1.1.3,2II_F,2II,PP564571,10645,104.6088836,2023,China: Guangzhou,China,PP564571,2023
193,PP564572.1|2023-09-20,2II_F.1.1.3,2II_F,2II,PP564572,10674,104.8938679,2023,China: Guangzhou,China,PP564572,2023
194,PP564573.1|2023-09-18,2II_F.1.1.3,2II_F,2II,PP564573,10675,104.903695,2023,China: Guangzhou,China,PP564573,2023
195,PP564574.1|2023-09-17,2II_A.2.2,2II_A,2II,PP564574,10644,104.5990566,2023,China: Guangzhou,China,PP564574,2023
196,PP564575.1|2023-09-16,2II_A.2.2,2II_A,2II,PP564575,10594,104.1077044,2023,China: Guangzhou,China,PP564575,2023
197,PP564576.1|2023-09-16,2II_A.2.2,2II_A,2II,PP564576,10594,104.1077044,2023,China: Guangzhou,China,PP564576,2023
198,PP564577.1|2023-09-22,2II_A.2.2,2II_A,2II,PP564577,10669,104.8447327,2023,China: Guangzhou,China,PP564577,2023
199,PP564578.1|2023-09-16,2II_A.2.2,2II_A,2II,PP564578,10643,104.5892296,2023,China: Guangzhou,China,PP564578,2023
200,PP564579.1|2023-09-15,2II_A.2.2,2II_A,2II,PP564579,10644,104.5990566,2023,China: Guangzhou,China,PP564579,2023
201,PP564580.1|2023-09-20,2II_A.2.2,2II_A,2II,PP564580,10643,104.5892296,2023,China: Guangzhou,China,PP564580,2023
202,PP564581.1|2023-09-19,2II_A.2.2,2II_A,2II,PP564581,10643,104.5892296,2023,China: Guangzhou,China,PP564581,2023
203,PP564582.1|2023-09-29,2II_A.2.2,2II_A,2II,PP564582,10652,104.677673,2023,China: Guangzhou,China,PP564582,2023
204,PP564583.1|2023-10-05,2II_A.2.2,2II_A,2II,PP564583,10645,104.6088836,2023,China: Guangzhou,China,PP564583,2023
205,PP564584.1|2023-09-29,2II_F.1.1.3,2II_F,2II,PP564584,10646,104.6187107,2023,China: Yunnan,China,PP564584,2023
206,PP564585.1|2023-10-06,2II_F.1.1.3,2II_F,2II,PP564585,10684,104.9921384,2023,China: Guangzhou,China,PP564585,2023
207,PP564586.1|2023-10-01,2II_F.1.1.3,2II_F,2II,PP564586,10642,104.5794025,2023,China: Guangzhou,China,PP564586,2023
208,PP564587.1|2023-10-01,2II_F.1.1.3,2II_F,2II,PP564587,10645,104.6088836,2023,China: Guangzhou,China,PP564587,2023
209,PP564588.1|2023-10-05,2II_F.1.1.3,2II_F,2II,PP564588,10645,104.6088836,2023,China: Guangzhou,China,PP564588,2023
210,PP564589.1|2023-10-06,2II_F.1.1.3,2II_F,2II,PP564589,10624,104.4025157,2023,China: Guangzhou,China,PP564589,2023
211,PP564590.1|2023-10-05,2II_F.1.1.3,2II_F,2II,PP564590,10674,104.8938679,2023,China: Guangzhou,China,PP564590,2023
212,PP564591.1|2023-10-05,2II_A.2.2,2II_A,2II,PP564591,10617,104.3337264,2023,China: Guangzhou,China,PP564591,2023
213,PP564592.1|2023-09-20,2II_F.1.1.3,2II_F,2II,PP564592,10646,104.6187107,2023,China: Guangzhou,China,PP564592,2023
214,PP564593.1|2023-09-22,2II_F.1.1.3,2II_F,2II,PP564593,10642,104.5794025,2023,China: Guangzhou,China,PP564593,2023
215,PP564594.1|2023-09-22,2II_A.2.2,2II_A,2II,PP564594,10643,104.5892296,2023,China: Guangzhou,China,PP564594,2023
216,PP564595.1|2023-09-20,2II_A.2.2,2II_A,2II,PP564595,10688,105.0314465,2023,China: Guangzhou,China,PP564595,2023
217,PP564596.1|2023-09-20,2II_A.2.2,2II_A,2II,PP564596,10643,104.5892296,2023,China: Guangzhou,China,PP564596,2023
218,PP564597.1|2023-09-24,2II_A.2.2,2II_A,2II,PP564597,10682,104.9724843,2023,China: Guangzhou,China,PP564597,2023
219,PP564598.1|2023-09-28,2II_A.2.2,2II_A,2II,PP564598,10625,104.4123428,2023,China: Guangzhou,China,PP564598,2023
220,PP564599.1|2023-09-27,2II_F.1.1.3,2II_F,2II,PP564599,10660,104.7562893,2023,China: Guangzhou,China,PP564599,2023
221,PP564600.1|2023-09-29,2II_F.1.1.3,2II_F,2II,PP564600,10645,104.6088836,2023,China: Guangzhou,China,PP564600,2023
222,PP564601.1|2023-10-02,2II_F.1.1.3,2II_F,2II,PP564601,10628,104.4418239,2023,China: Guangzhou,China,PP564601,2023
223,PP564602.1|2023-10-07,2V_A.2,2V_A,2V,PP564602,10712,105.2672956,2023,China: Guangzhou,China,PP564602,2023
224,PP564603.1|2023-10-08,2II_A.2.2,2II_A,2II,PP564603,10674,104.8938679,2023,China: Guangzhou,China,PP564603,2023
225,PP564604.1|2023-10-08,2II_A.2.2,2II_A,2II,PP564604,10650,104.6580189,2023,China: Guangzhou,China,PP564604,2023
226,PP564605.1|2023-10-09,2II_A.2.2,2II_A,2II,PP564605,10670,104.8545597,2023,China: Guangzhou,China,PP564605,2023
227,PP564606.1|2023-10-08,2II_A.2.2,2II_A,2II,PP564606,10642,104.5794025,2023,China: Guangzhou,China,PP564606,2023
228,PP564607.1|2023-10-08,2II_A.2.2,2II_A,2II,PP564607,10643,104.5892296,2023,China: Guangzhou,China,PP564607,2023
229,PP564608.1|2023-10-08,2II_A.2.2,2II_A,2II,PP564608,10711,105.2574686,2023,China: Guangzhou,China,PP564608,2023
230,PP564609.1|2023-10-08,2II_A.2.2,2II_A,2II,PP564609,10646,104.6187107,2023,China: Guangzhou,China,PP564609,2023
231,PP564610.1|2023-09-23,2II_A.2.2,2II_A,2II,PP564610,10664,104.7955975,2023,China: Guangzhou,China,PP564610,2023
232,PP564611.1|2023-09-26,2II_A.2.2,2II_A,2II,PP564611,10645,104.6088836,2023,China: Guangzhou,China,PP564611,2023
233,PP564612.1|2023-09-28,2II_A.2.2,2II_A,2II,PP564612,10687,105.0216195,2023,China: Guangzhou,China,PP564612,2023
234,PP564613.1|2023-09-28,2II_A.2.2,2II_A,2II,PP564613,10622,104.3828616,2023,China: Guangzhou,China,PP564613,2023
235,PP564614.1|2023-10-02,2II_A.2.2,2II_A,2II,PP564614,10644,104.5990566,2023,China: Guangzhou,China,PP564614,2023
236,PP564615.1|2023-10-04,2II_A.2.2,2II_A,2II,PP564615,10643,104.5892296,2023,China: Guangzhou,China,PP564615,2023
237,PP564616.1|2023-10-01,2II_A.2.2,2II_A,2II,PP564616,10687,105.0216195,2023,China: Guangzhou,China,PP564616,2023
238,PP564617.1|2023-10-04,2II_A.2.2,2II_A,2II,PP564617,10643,104.5892296,2023,China: Guangzhou,China,PP564617,2023
239,PP564618.1|2023-10-06,2II_A.2.2,2II_A,2II,PP564618,10643,104.5892296,2023,China: Guangzhou,China,PP564618,2023
240,PP564619.1|2023-10-06,2II_A.2.2,2II_A,2II,PP564619,10644,104.5990566,2023,China: Foshan,China,PP564619,2023
241,PP564620.1|2023-10-08,2II_A.2.2,2II_A,2II,PP564620,10643,104.5892296,2023,China: Guangzhou,China,PP564620,2023
242,PP564621.1|2023-10-08,2II_A.2.2,2II_A,2II,PP564621,10672,104.8742138,2023,China: Guangzhou,China,PP564621,2023
243,PP564622.1|2023-10-01,2II_A.2.2,2II_A,2II,PP564622,10607,104.235456,2023,China: Guangzhou,China,PP564622,2023
244,PP564623.1|2023-10-04,2II_A.2.2,2II_A,2II,PP564623,10599,104.1568396,2023,China: Guangzhou,China,PP564623,2023
245,PP564624.1|2023-10-07,2II_A.2.2,2II_A,2II,PP564624,10615,104.3140723,2023,China: Foshan,China,PP564624,2023
246,PP564625.1|2023-10-09,2II_F.1.1.3,2II_F,2II,PP564625,10610,104.2649371,2023,China: Guangzhou,China,PP564625,2023
247,PP564626.1|2023-10-06,2II_F.1.1.3,2II_F,2II,PP564626,10603,104.1961478,2023,China: Guangzhou,China,PP564626,2023
248,PP564627.1|2023-10-08,2II_F.1.1.3,2II_F,2II,PP564627,10597,104.1371855,2023,China: Guangzhou,China,PP564627,2023
249,PP564628.1|2023-10-09,2II_F.1.1.3,2II_F,2II,PP564628,10619,104.3533805,2023,China: Guangzhou,China,PP564628,2023
250,PP564629.1|2023-10-12,2II_A.2.2,2II_A,2II,PP564629,10589,104.0585692,2023,China: Guangzhou,China,PP564629,2023
251,PP564630.1|2023-10-07,2II_A.2.2,2II_A,2II,PP564630,10596,104.1273585,2023,China: Guangzhou,China,PP564630,2023
252,PP564631.1|2023-10-09,2II_A.2.2,2II_A,2II,PP564631,10653,104.6875,2023,China: Guangzhou,China,PP564631,2023
253,PP564632.1|2023-10-08,2II_A.2.2,2II_A,2II,PP564632,10600,104.1666667,2023,China: Guangzhou,China,PP564632,2023
254,PP564633.1|2023-10-11,2II_A.2.2,2II_A,2II,PP564633,10687,105.0216195,2023,China: Guangzhou,China,PP564633,2023
255,PP564634.1|2023-10-10,2II_A.2.2,2II_A,2II,PP564634,10632,104.4811321,2023,China: Guangzhou,China,PP564634,2023
256,PP564635.1|2023-10-11,2II_A.2.2,2II_A,2II,PP564635,10643,104.5892296,2023,China: Guangzhou,China,PP564635,2023
257,PP564636.1|2023-10-19,2II_A.2.2,2II_A,2II,PP564636,10672,104.8742138,2023,China: Guangzhou,China,PP564636,2023
258,PP564637.1|2023-10-20,2II_A.2.2,2II_A,2II,PP564637,10687,105.0216195,2023,China: Guangzhou,China,PP564637,2023
259,PP564638.1|2023-10-16,2II_A.2.2,2II_A,2II,PP564638,10595,104.1175314,2023,China: Guangzhou,China,PP564638,2023
260,PP564639.1|2023-10-16,2II_A.2.2,2II_A,2II,PP564639,10614,104.3042453,2023,China: Guangzhou,China,PP564639,2023
261,PP564640.1|2023-10-16,2II_A.2.2,2II_A,2II,PP564640,10645,104.6088836,2023,China: Guangzhou,China,PP564640,2023
262,PP564641.1|2023-10-24,2II_A.2.2,2II_A,2II,PP564641,10717,105.3164308,2023,China: Guangzhou,China,PP564641,2023
263,PP564642.1|2023-10-19,2II_A.2.2,2II_A,2II,PP564642,10630,104.461478,2023,China: Guangzhou,China,PP564642,2023
264,PP564643.1|2023-10-20,2II_A.2.2,2II_A,2II,PP564643,10687,105.0216195,2023,China: Guangzhou,China,PP564643,2023
265,PP564644.1|2023-10-17,2II_A.2.2,2II_A,2II,PP564644,10625,104.4123428,2023,China: Guangzhou,China,PP564644,2023
266,PP564645.1|2023-10-20,2II_A.2.2,2II_A,2II,PP564645,10652,104.677673,2023,China: Guangzhou,China,PP564645,2023
267,PP564646.1|2023-10-21,2II_A.2.2,2II_A,2II,PP564646,10687,105.0216195,2023,China: Guangzhou,China,PP564646,2023
268,PP564647.1|2023-10-18,2II_A.2.2,2II_A,2II,PP564647,10645,104.6088836,2023,China: Guangzhou,China,PP564647,2023
269,PP564648.1|2023-10-23,2II_F.1.1.3,2II_F,2II,PP564648,10645,104.6088836,2023,China: Guangzhou,China,PP564648,2023
270,PP564649.1|2023-10-22,2II_A.2.2,2II_A,2II,PP564649,10645,104.6088836,2023,China: Guangzhou,China,PP564649,2023
271,PP564650.1|2023-10-12,2II_F.1.1.3,2II_F,2II,PP564650,10602,104.1863208,2023,China: Guangzhou,China,PP564650,2023
272,PP564651.1|2023-10-08,2II_F.1.1.3,2II_F,2II,PP564651,10645,104.6088836,2023,China: Guangzhou,China,PP564651,2023
273,PP564652.1|2023-10-09,2II_A.2.2,2II_A,2II,PP564652,10610,104.2649371,2023,China: Guangzhou,China,PP564652,2023
274,PP564653.1|2023-10-11,2II_A.2.2,2II_A,2II,PP564653,10643,104.5892296,2023,China: Guangzhou,China,PP564653,2023
275,PP564654.1|2023-10-08,2II_A.2.2,2II_A,2II,PP564654,10620,104.3632075,2023,China: Guangzhou,China,PP564654,2023
276,PP564655.1|2023-10-13,2II_A.2.2,2II_A,2II,PP564655,10642,104.5794025,2023,China: Guangzhou,China,PP564655,2023
277,PP564656.1|2023-10-13,2II_A.2.2,2II_A,2II,PP564656,10618,104.3435535,2023,China: Guangzhou,China,PP564656,2023
278,PP564657.1|2023-10-21,2II_A.2.2,2II_A,2II,PP564657,10609,104.2551101,2023,China: Guangzhou,China,PP564657,2023
279,PP564658.1|2023-10-25,2II_A.2.2,2II_A,2II,PP564658,10608,104.245283,2023,China: Guangzhou,China,PP564658,2023
280,PP564659.1|2023-10-25,2II_A.2.2,2II_A,2II,PP564659,10643,104.5892296,2023,China: Guangzhou,China,PP564659,2023
281,PP564660.1|2023-10-30,2II_F.1.1.3,2II_F,2II,PP564660,10647,104.6285377,2023,China: Guangzhou,China,PP564660,2023
282,PP564661.1|2023-10-30,2II_F.1.1.3,2II_F,2II,PP564661,10663,104.7857704,2023,China: Guangzhou,China,PP564661,2023
283,PP564662.1|2023-11-02,2II_A.2.2,2II_A,2II,PP564662,10645,104.6088836,2023,China: Guangzhou,China,PP564662,2023
284,PP564663.1|2023-10-19,2II_A.2.2,2II_A,2II,PP564663,10687,105.0216195,2023,China: Guangzhou,China,PP564663,2023
285,PP564664.1|2023-10-17,2II_A.2.2,2II_A,2II,PP564664,10712,105.2672956,2023,China: Guangzhou,China,PP564664,2023
286,PP564665.1|2023-11-02,2II_A.2.2,2II_A,2II,PP564665,10643,104.5892296,2023,China: Guangzhou,China,PP564665,2023
287,PP564666.1|2023-11-03,2II_A.2.2,2II_A,2II,PP564666,10702,105.1690252,2023,China: Guangzhou,China,PP564666,2023
288,PP564667.1|2023-10-21,2II_F.1.1.3,2II_F,2II,PP564667,10681,104.9626572,2023,China: Guangzhou,China,PP564667,2023
289,PP564668.1|2023-10-22,2II_A.2.2,2II_A,2II,PP564668,10651,104.6678459,2023,China: Guangzhou,China,PP564668,2023
290,PP564669.1|2023-10-25,2II_A.2.2,2II_A,2II,PP564669,10645,104.6088836,2023,China: Guangzhou,China,PP564669,2023
291,PP564670.1|2023-11-07,2II_F.1.1.3,2II_F,2II,PP564670,10677,104.9233491,2023,China: Guangzhou,China,PP564670,2023
292,PP564671.1|2023-11-01,2II_A.2.2,2II_A,2II,PP564671,10682,104.9724843,2023,China: Guangzhou,China,PP564671,2023
293,PP564672.1|2023-11-03,2II_A.2.2,2II_A,2II,PP564672,10686,105.0117925,2023,China: Guangzhou,China,PP564672,2023
294,PP564673.1|2023-10-22,2II_A.2.2,2II_A,2II,PP564673,10651,104.6678459,2023,China: Guangzhou,China,PP564673,2023
295,PP564674.1|2023-10-24,2II_A.2.2,2II_A,2II,PP564674,10644,104.5990566,2023,China: Guangzhou,China,PP564674,2023
296,PP564675.1|2023-10-29,2II_A.2.2,2II_A,2II,PP564675,10658,104.7366352,2023,China: Guangzhou,China,PP564675,2023
297,PP564676.1|2023-10-31,2II_A.2.2,2II_A,2II,PP564676,10668,104.8349057,2023,China: Guangzhou,China,PP564676,2023
298,PP564677.1|2023-10-29,2II_A.2.2,2II_A,2II,PP564677,10702,105.1690252,2023,China: Guangzhou,China,PP564677,2023
299,PP564678.1|2023-11-02,2II_A.2.2,2II_A,2II,PP564678,10682,104.9724843,2023,China: Guangzhou,China,PP564678,2023
300,PP564679.1|2023-11-02,2II_A.2.2,2II_A,2II,PP564679,10687,105.0216195,2023,China: Guangzhou,China,PP564679,2023
301,PP564680.1|2023-10-31,2II_A.2.2,2II_A,2II,PP564680,10643,104.5892296,2023,China: Guangzhou,China,PP564680,2023
302,PP564681.1|2023-11-10,2II_A.2.2,2II_A,2II,PP564681,10644,104.5990566,2023,China: Guangzhou,China,PP564681,2023
303,PP564682.1|2023-11-15,2II_A.2.2,2II_A,2II,PP564682,10687,105.0216195,2023,China: Guangzhou,China,PP564682,2023
304,PP564683.1|2023-11-13,2II_A.2.2,2II_A,2II,PP564683,10687,105.0216195,2023,China: Guangzhou,China,PP564683,2023
305,PP564684.1|2023-11-13,2II_F.1.1.3,2II_F,2II,PP564684,10689,105.0412736,2023,China: Guangzhou,China,PP564684,2023
306,PP564685.1|2023-11-08,2II_A.2.2,2II_A,2II,PP564685,10621,104.3730346,2023,China: Guangzhou,China,PP564685,2023
307,PP564686.1|2023-10-31,2II_A.2.2,2II_A,2II,PP564686,10623,104.3926887,2023,China: Guangzhou,China,PP564686,2023
308,PP564687.1|2023-11-01,2II_A.2.2,2II_A,2II,PP564687,10627,104.4319969,2023,China: Guangzhou,China,PP564687,2023
309,PP564688.1|2023-10-16,2II_A.2.2,2II_A,2II,PP564688,10625,104.4123428,2023,China: Guangzhou,China,PP564688,2023
310,PP564689.1|2023-10-13,2II_A.2.2,2II_A,2II,PP564689,10610,104.2649371,2023,China: Guangzhou,China,PP564689,2023
311,PP564690.1|2023-11-11,2II_A.2.2,2II_A,2II,PP564690,10626,104.4221698,2023,China: Guangzhou,China,PP564690,2023
